"Codigo_qr";"Nombre de la variedad";"Fecha_siembra";"Sede";"Bloque";"Cama";"Lado";"Total sembrado";"Tipo";"Largo";"Ancho";"Productividad";"Metros cuadrados";"Sem_Siem";"Edad en semanas";
"|SKY6|B05_7B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"7";"B";"83,00";"HYDRANGEA";"22,00";"1,00";"1";"22";"5";"20";
"|SKY6|B05_5B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"5";"B";"56,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"5";"20";
"|SKY6|B05_8B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"8";"B";"96,00";"HYDRANGEA";"25,00";"1,00";"1";"25";"5";"20";
"|SKY6|B05_4B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"4";"B";"43,00";"HYDRANGEA";"11,00";"1,00";"1";"11";"5";"20";
"|SKY6|B05_2B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"2";"B";"19,00";"HYDRANGEA";"5,00";"1,00";"1";"5";"5";"20";
"|SKY6|B05_3B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"3";"B";"27,00";"HYDRANGEA";"7,00";"1,00";"1";"7";"5";"20";
"|SKY6|B05_9B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"9";"B";"110,00";"HYDRANGEA";"29,00";"1,00";"1";"29";"5";"20";
"|SKY6|B05_20B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"20";"B";"87,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"5";"20";
"|SKY6|B05_23B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"23";"B";"27,00";"HYDRANGEA";"7,00";"1,00";"1";"7";"5";"20";
"|SKY6|B05_24B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"24";"B";"18,00";"HYDRANGEA";"5,00";"1,00";"1";"5";"5";"20";
"|SKY6|B05_14B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"14";"B";"118,00";"HYDRANGEA";"31,00";"1,00";"1";"31";"5";"20";
"|SKY6|B05_12B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"12";"B";"116,00";"HYDRANGEA";"30,00";"1,00";"1";"30";"5";"20";
"|SKY6|B05_11B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"11";"B";"111,00";"HYDRANGEA";"29,00";"1,00";"1";"29";"5";"20";
"|SKY6|B05_10B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"10";"B";"112,00";"HYDRANGEA";"29,00";"1,00";"1";"29";"5";"20";
"|SKY6|B05_15B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"15";"B";"122,00";"HYDRANGEA";"32,00";"1,00";"1";"32";"5";"20";
"|SKY6|B05_16B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"16";"B";"124,00";"HYDRANGEA";"32,00";"1,00";"1";"32";"5";"20";
"|SKY6|B05_17B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"17";"B";"117,00";"HYDRANGEA";"31,00";"1,00";"1";"31";"5";"20";
"|SKY6|B05_13B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"13";"B";"118,00";"HYDRANGEA";"31,00";"1,00";"1";"31";"5";"20";
"|SKY6|B05_19B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"19";"B";"87,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"5";"20";
"|SKY6|B05_1B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"1";"B";"3,00";"HYDRANGEA";"1,00";"1,00";"1";"1";"5";"20";
"|SKY6|B05_21B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"21";"B";"74,00";"HYDRANGEA";"19,00";"1,00";"1";"19";"5";"20";
"|SKY6|B05_22B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"22";"B";"55,00";"HYDRANGEA";"14,00";"1,00";"1";"14";"5";"20";
"|SKY6|B05_18B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"18";"B";"105,00";"HYDRANGEA";"28,00";"1,00";"1";"28";"5";"20";
"|SKY6|B05_1C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"1";"C";"1,00";"HYDRANGEA";"18,00";"1,00";"1";"18";"5";"20";
"|SKY6|B05_3C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"3";"C";"720,00";"HYDRANGEA";"27,00";"1,00";"1";"27";"5";"20";
"|SKY6|B05_2C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B05";"2";"C";"25,00";"HYDRANGEA";"24,00";"1,00";"1";"24";"5";"20";
"|SKY6|B06_28A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"28";"A";"82,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_29A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"29";"A";"80,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_2A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"2";"A";"58,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"5";"20";
"|SKY6|B06_30A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"30";"A";"83,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_31A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"31";"A";"83,00";"HYDRANGEA";"24,00";"1,00";"1";"24";"5";"20";
"|SKY6|B06_5A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"5";"A";"59,00";"HYDRANGEA";"16,00";"1,00";"1";"16";"5";"20";
"|SKY6|B06_3A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"3";"A";"65,00";"HYDRANGEA";"17,00";"1,00";"1";"17";"5";"20";
"|SKY6|B06_4A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"4";"A";"50,00";"HYDRANGEA";"17,00";"1,00";"1";"17";"5";"20";
"|SKY6|B06_6A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"6";"A";"55,00";"HYDRANGEA";"16,00";"1,00";"1";"16";"5";"20";
"|SKY6|B06_7A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"7";"A";"68,00";"HYDRANGEA";"19,00";"1,00";"1";"19";"5";"20";
"|SKY6|B06_8A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"8";"A";"63,00";"HYDRANGEA";"19,00";"1,00";"1";"19";"5";"20";
"|SKY6|B06_27A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"27";"A";"78,00";"HYDRANGEA";"22,00";"1,00";"1";"22";"5";"20";
"|SKY6|B06_32A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"32";"A";"95,00";"HYDRANGEA";"22,00";"1,00";"1";"22";"5";"20";
"|SKY6|B06_26A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"26";"A";"91,00";"HYDRANGEA";"22,00";"1,00";"1";"22";"5";"20";
"|SKY6|B06_17A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"17";"A";"65,00";"HYDRANGEA";"13,00";"1,00";"1";"13";"5";"20";
"|SKY6|B06_24A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"24";"A";"85,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_23A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"23";"A";"86,00";"HYDRANGEA";"25,00";"1,00";"1";"25";"5";"20";
"|SKY6|B06_22A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"22";"A";"85,00";"HYDRANGEA";"25,00";"1,00";"1";"25";"5";"20";
"|SKY6|B06_21A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"21";"A";"79,00";"HYDRANGEA";"25,00";"1,00";"1";"25";"5";"20";
"|SKY6|B06_20A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"20";"A";"85,00";"HYDRANGEA";"26,00";"1,00";"1";"26";"5";"20";
"|SKY6|B06_1A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"1";"A";"56,00";"HYDRANGEA";"14,00";"1,00";"1";"14";"5";"20";
"|SKY6|B06_19A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"19";"A";"73,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"5";"20";
"|SKY6|B06_16A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"16";"A";"70,00";"HYDRANGEA";"12,00";"1,00";"1";"12";"5";"20";
"|SKY6|B06_15A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"15";"A";"65,00";"HYDRANGEA";"12,00";"1,00";"1";"12";"5";"20";
"|SKY6|B06_14A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"14";"A";"65,00";"HYDRANGEA";"11,00";"1,00";"1";"11";"5";"20";
"|SKY6|B06_13A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"13";"A";"65,00";"HYDRANGEA";"11,00";"1,00";"1";"11";"5";"20";
"|SKY6|B06_12A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"12";"A";"50,00";"HYDRANGEA";"14,00";"1,00";"1";"14";"5";"20";
"|SKY6|B06_11A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"11";"A";"61,00";"HYDRANGEA";"14,00";"1,00";"1";"14";"5";"20";
"|SKY6|B06_10A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"10";"A";"57,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"5";"20";
"|SKY6|B06_25A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"25";"A";"99,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_9A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"9";"A";"58,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"5";"20";
"|SKY6|B06_18A";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"18";"A";"73,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"5";"20";
"|SKY6|B06_11B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"11";"B";"69,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_7B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"7";"B";"84,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_1B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"1";"B";"22,00";"HYDRANGEA";"11,00";"1,00";"1";"11";"5";"20";
"|SKY6|B06_8B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"8";"B";"83,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_12B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"12";"B";"90,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_20B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"20";"B";"74,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"5";"20";
"|SKY6|B06_2B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"2";"B";"45,00";"HYDRANGEA";"14,00";"1,00";"1";"14";"5";"20";
"|SKY6|B06_21B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"21";"B";"64,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"5";"20";
"|SKY6|B06_9B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"9";"B";"83,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_22B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"22";"B";"77,00";"HYDRANGEA";"29,00";"1,00";"1";"29";"5";"20";
"|SKY6|B06_29B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"29";"B";"69,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"5";"20";
"|SKY6|B06_23B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"23";"B";"83,00";"HYDRANGEA";"29,00";"1,00";"1";"29";"5";"20";
"|SKY6|B06_10B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"10";"B";"72,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_24B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"24";"B";"82,00";"HYDRANGEA";"30,00";"1,00";"1";"30";"5";"20";
"|SKY6|B06_28B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"28";"B";"79,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"5";"20";
"|SKY6|B06_27B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"27";"B";"79,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"5";"20";
"|SKY6|B06_25B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"25";"B";"84,00";"HYDRANGEA";"30,00";"1,00";"1";"30";"5";"20";
"|SKY6|B06_31B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"31";"B";"86,00";"HYDRANGEA";"19,00";"1,00";"1";"19";"5";"20";
"|SKY6|B06_19B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"19";"B";"78,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"5";"20";
"|SKY6|B06_6B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"6";"B";"90,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_26B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"26";"B";"80,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"5";"20";
"|SKY6|B06_18B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"18";"B";"59,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"5";"20";
"|SKY6|B06_33B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"33";"B";"106,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"5";"20";
"|SKY6|B06_30B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"30";"B";"63,00";"HYDRANGEA";"19,00";"1,00";"1";"19";"5";"20";
"|SKY6|B06_3B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"3";"B";"72,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"5";"20";
"|SKY6|B06_16B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"16";"B";"79,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"5";"20";
"|SKY6|B06_32B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"32";"B";"70,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"5";"20";
"|SKY6|B06_4B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"4";"B";"81,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"5";"20";
"|SKY6|B06_14B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"14";"B";"78,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_17B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"17";"B";"62,00";"HYDRANGEA";"15,00";"1,00";"1";"15";"5";"20";
"|SKY6|B06_13B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"13";"B";"89,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_5B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"5";"B";"77,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_15B";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"15";"B";"85,00";"HYDRANGEA";"13,00";"1,00";"1";"13";"5";"20";
"|SKY6|B06_11C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"11";"C";"107,00";"HYDRANGEA";"28,00";"1,00";"1";"28";"5";"20";
"|SKY6|B06_32C";"HYD. WHITE";"1/02/2010";"|SKY6|";"B06";"32";"C";"86,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"6";"19";
"|SKY6|B06_30C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"30";"C";"85,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_31C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"31";"C";"81,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_28C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"28";"C";"94,00";"HYDRANGEA";"22,00";"1,00";"1";"22";"5";"20";
"|SKY6|B06_27C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"27";"C";"95,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"5";"20";
"|SKY6|B06_29C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"29";"C";"86,00";"HYDRANGEA";"22,00";"1,00";"1";"22";"5";"20";
"|SKY6|B06_33C";"HYD. WHITE";"6/03/2024";"|SKY6|";"B06";"33";"C";"90,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"10";"15";
"|SKY6|B06_5C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"5";"C";"116,00";"HYDRANGEA";"26,00";"1,00";"1";"26";"5";"20";
"|SKY6|B06_9C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"9";"C";"115,00";"HYDRANGEA";"31,00";"1,00";"1";"31";"5";"20";
"|SKY6|B06_8C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"8";"C";"125,00";"HYDRANGEA";"31,00";"1,00";"1";"31";"5";"20";
"|SKY6|B06_3C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"3";"C";"96,00";"HYDRANGEA";"25,00";"1,00";"1";"25";"5";"20";
"|SKY6|B06_12C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"12";"C";"120,00";"HYDRANGEA";"27,00";"1,00";"1";"27";"5";"20";
"|SKY6|B06_2C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"2";"C";"18,00";"HYDRANGEA";"12,00";"1,00";"1";"12";"5";"20";
"|SKY6|B06_26C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"26";"C";"85,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"5";"20";
"|SKY6|B06_4C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"4";"C";"100,00";"HYDRANGEA";"25,00";"1,00";"1";"25";"5";"20";
"|SKY6|B06_6C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"6";"C";"112,00";"HYDRANGEA";"27,00";"1,00";"1";"27";"5";"20";
"|SKY6|B06_10C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"10";"C";"122,00";"HYDRANGEA";"28,00";"1,00";"1";"28";"5";"20";
"|SKY6|B06_7C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"7";"C";"101,00";"HYDRANGEA";"27,00";"1,00";"1";"27";"5";"20";
"|SKY6|B06_25C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"25";"C";"85,00";"HYDRANGEA";"22,00";"1,00";"1";"22";"5";"20";
"|SKY6|B06_19C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"19";"C";"93,00";"HYDRANGEA";"25,00";"1,00";"1";"25";"5";"20";
"|SKY6|B06_13C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"13";"C";"111,00";"HYDRANGEA";"27,00";"1,00";"1";"27";"5";"20";
"|SKY6|B06_24C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"24";"C";"73,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_14C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"14";"C";"107,00";"HYDRANGEA";"28,00";"1,00";"1";"28";"5";"20";
"|SKY6|B06_23C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"23";"C";"92,00";"HYDRANGEA";"24,00";"1,00";"1";"24";"5";"20";
"|SKY6|B06_15C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"15";"C";"109,00";"HYDRANGEA";"28,00";"1,00";"1";"28";"5";"20";
"|SKY6|B06_22C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"22";"C";"88,00";"HYDRANGEA";"24,00";"1,00";"1";"24";"5";"20";
"|SKY6|B06_18C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"18";"C";"81,00";"HYDRANGEA";"25,00";"1,00";"1";"25";"5";"20";
"|SKY6|B06_16C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"16";"C";"105,00";"HYDRANGEA";"25,00";"1,00";"1";"25";"5";"20";
"|SKY6|B06_21C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"21";"C";"100,00";"HYDRANGEA";"25,00";"1,00";"1";"25";"5";"20";
"|SKY6|B06_1C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"1";"C";"1,00";"HYDRANGEA";"4,00";"1,00";"1";"4";"5";"20";
"|SKY6|B06_17C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"17";"C";"92,00";"HYDRANGEA";"25,00";"1,00";"1";"25";"5";"20";
"|SKY6|B06_20C";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"20";"C";"98,00";"HYDRANGEA";"25,00";"1,00";"1";"25";"5";"20";
"|SKY6|B06_2D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"2";"D";"37,00";"HYDRANGEA";"10,00";"1,00";"1";"10";"5";"20";
"|SKY6|B06_5D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"5";"D";"48,00";"HYDRANGEA";"13,00";"1,00";"1";"13";"5";"20";
"|SKY6|B06_17D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"17";"D";"79,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"5";"20";
"|SKY6|B06_3D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"3";"D";"48,00";"HYDRANGEA";"11,00";"1,00";"1";"11";"5";"20";
"|SKY6|B06_16D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"16";"D";"81,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"5";"20";
"|SKY6|B06_18D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"18";"D";"88,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"5";"20";
"|SKY6|B06_15D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"15";"D";"80,00";"HYDRANGEA";"19,00";"1,00";"1";"19";"5";"20";
"|SKY6|B06_14D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"14";"D";"80,00";"HYDRANGEA";"19,00";"1,00";"1";"19";"5";"20";
"|SKY6|B06_13D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"13";"D";"68,00";"HYDRANGEA";"19,00";"1,00";"1";"19";"5";"20";
"|SKY6|B06_4D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"4";"D";"53,00";"HYDRANGEA";"12,00";"1,00";"1";"12";"5";"20";
"|SKY6|B06_6D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"6";"D";"50,00";"HYDRANGEA";"13,00";"1,00";"1";"13";"5";"20";
"|SKY6|B06_12D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"12";"D";"63,00";"HYDRANGEA";"27,00";"1,00";"1";"27";"5";"20";
"|SKY6|B06_10D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"10";"D";"54,00";"HYDRANGEA";"16,00";"1,00";"1";"16";"5";"20";
"|SKY6|B06_24D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"24";"D";"84,00";"HYDRANGEA";"23,00";"1,00";"1";"23";"5";"20";
"|SKY6|B06_23D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"23";"D";"67,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"5";"20";
"|SKY6|B06_22D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"22";"D";"56,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_11D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"11";"D";"57,00";"HYDRANGEA";"27,00";"1,00";"1";"27";"5";"20";
"|SKY6|B06_21D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"21";"D";"65,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_20D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"20";"D";"70,00";"HYDRANGEA";"21,00";"1,00";"1";"21";"5";"20";
"|SKY6|B06_9D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"9";"D";"53,00";"HYDRANGEA";"10,00";"1,00";"1";"10";"5";"20";
"|SKY6|B06_8D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"8";"D";"52,00";"HYDRANGEA";"14,00";"1,00";"1";"14";"5";"20";
"|SKY6|B06_1D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"1";"D";"27,00";"HYDRANGEA";"8,00";"1,00";"1";"8";"5";"20";
"|SKY6|B06_7D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"7";"D";"55,00";"HYDRANGEA";"14,00";"1,00";"1";"14";"5";"20";
"|SKY6|B06_19D";"HYD. WHITE";"1/02/2002";"|SKY6|";"B06";"19";"D";"87,00";"HYDRANGEA";"20,00";"1,00";"1";"20";"5";"20";
"|SKY6|B07_33A";"HYD. WHITE";"1/02/2010";"|SKY6|";"B07";"33";"A";"125,00";"HYDRANGEA";"33,00";"1,00";"1";"33";"6";"19";
"|SKY6|B07_39A";"HYD. WHITE";"1/02/2010";"|SKY6|";"B07";"39";"A";"126,00";"HYDRANGEA";"33,00";"1,00";"1";"33";"6";"19";
"|SKY6|B07_36A";"HYD. WHITE";"1/02/2010";"|SKY6|";"B07";"36";"A";"125,00";"HYDRANGEA";"33,00";"1,00";"1";"33";"6";"19";
"|SKY6|B07_3A";"HYD. WHITE";"1/02/2010";"|SKY6|";"B07";"3";"A";"153,00";"HYDRANGEA";"40,00";"1,00";"1";"40";"6";"19";
"|SKY6|B07_40A";"HYD. WHITE";"1/02/2010";"|SKY6|";"B07";"40";"A";"127,00";"HYDRANGEA";"33,00";"1,00";"1";"33";"6";"19";
"|SKY6|B07_37A";"HYD. WHITE";"1/02/2010";"|SKY6|";"B07";"37";"A";"127,00";"HYDRANGEA";"33,00";"1,00";"1";"33";"6";"19";
"|SKY6|B07_34A";"HYD. WHITE";"1/02/2010";"|SKY6|";"B07";"34";"A";"124,00";"HYDRANGEA";"32,00";"1,00";"1";"32";"6";"19";
"|SKY6|B07_38A";"HYD. WHITE";"1/02/2010";"|SKY6|";"B07";"38";"A";"127,00";"HYDRANGEA";"33,00";"1,00";"1";"33";"6";"19";
"|SKY6|B07_35A";"HYD. WHITE";"1/02/2010";"|SKY6|";"B07";"35";"A";"126,00";"HYDRANGEA";"33,00";"1,00";"1";"33";"6";"19";
"|SKY6|B07_41A";"HYD. WHITE";"1/02/2010";"|SKY6|";"B07";"41";"A";"122,00";"HYDRANGEA";"32,00";"1,00";"1";"32";"6";"19";
"|SKY6|B07_32A";"HYD. WHITE";"1/02/2010";"|SKY6|";"B07";"32";"A";"120,00";"HYDRANGEA";"31,00";"1,00";"1";"31";"6";"19";
